nume,predictii_pret
Opel Mokka 1.7 CDTI ECOTEC START/STOP 4x4 Cosmo,9387.302176784478
Mercedes-Benz GLC Coupe,54096.799782275455
Land Rover Range Rover 3.0 I TDV6 Vogue,41732.74937636657
Peugeot 308 SW HDi FAP 110 Filou,3189.5093495229276
Fiat Ducato,9428.509581248998
Suzuki Vitara,18948.51493870268
Audi A8 L 3.0 TDI Quattro EU6 Tiptronic,15541.814327492393
BMW X4 xDrive20d AT MHEV,60729.65198017625
Land Rover Range Rover Sport 3.0 SDV6 Autobiography Dynamic,54866.099976432466
Volkswagen Golf,4570.181808028213
Mercedes-Benz GLE 450 MHEV 4MATIC,127607.25095132875
Kia Sportage 1.6 T-GDI MHEV 7DCT HP 4x4 GT Line,33158.40895868245
Mercedes-Benz GLC 250 d 4MATIC,29891.77693327059
Mercedes-Benz GLE AMG 53 MHEV 4MATIC+,96103.25000115669
Mercedes-Benz GLC Coupe 250 d 4MATIC,31652.144312158005
Ford Focus 1.0 EcoBoost Start Stop Trend,7377.48597037268
Porsche Cayenne 3.0TD TipTronic,24352.439092478297
Mercedes-Benz C 220 d T 9G-TRONIC,22119.733166763526
Skoda Yeti 1.4 TSI Active PLUS EDITION,8612.62025001378
Jeep Wrangler Unlimited 2.0 Turbo AT8 Rubicon,43380.35486685707
BMW X7 xDrive40i,81050.83382117958
Mercedes-Benz GLE Coupe 350 d 4MATIC,36269.658601874944
Mercedes-Benz CLS 250 d 9G-TRONIC Final Edition,21159.095191328066
Nissan X-Trail,23310.79507588226
Peugeot 208 1.6 BlueHDi FAP Active,7672.249835913132
BMW Seria 5 530e AT PHEV,33533.549350348076
Porsche Cayenne,13841.16141594271
Nissan X-Trail 1.6 DCi Xtronic Tekna,15396.400967624058
Mercedes-Benz C 220 d MHEV,46448.50445896138
Dacia Spring Comfort Plus,7061.765622638681
Toyota Auris 1.33 Dual-VVT-i,7973.340374353546
BMW Seria 7 740d xDrive MHEV,99532.94032780825
Fiat Doblo 1.6 Mjet Combi Maxi Confort,4583.937891242287
Peugeot 308 CC HDi FAP 140 Platinum,6056.103478311119
Audi Q5 2.0 TDI Quattro S tronic Sport,30464.118100969314
Ford Focus 1.5 EcoBlue Trend Edition,13111.657770442358
Kia Sportage,12505.047863615287
Skoda Octavia 2.0 TDI DSG Style,19315.173464618412
Opel Insignia,14218.817096251641
BMW Seria 5,10083.551504945026
Peugeot 308 BlueHDi FAP 150 EAT6 Stop&Start GT-Line Edition,11705.939655808736
Opel Astra 1.6 D (CDTI) Sports Tourer Selection,6142.080154856446
Tesla Model 3 Standard Reichweite Plus Hinterradantrieb,28042.565651135148
Ford Mondeo 2.0 EcoBlue Aut. Titanium,10301.30572491908
Volkswagen Polo 1.4 Comfortline,3190.532403937072
Nissan Pixo 1.0 acenta,2744.0428023517857
Mercedes-Benz E 300 Coupe Aut.,44949.99959727983
Volkswagen Passat 2.0 TDI DSG 4Motion Comfortline,27854.876596323924
Porsche Panamera,94349.45101759277
Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Selection,7491.259684993659
Mercedes-Benz S,159542.73716745392
Mercedes-Benz S 580 e Long,88974.72574827595
Volkswagen Touareg V6 TDI Style,36795.0940093913
Seat Ateca 1.0 TSI Reference,20314.65248555755
Ford Focus 1.5 EcoBlue Start-Stopp-System COOL&CONNECT,9670.172545667498
Opel Adam 1.4 TWINPORT ECOTEC Easytronic GLAM,8377.512291736182
Volkswagen T-Cross 1.0 TSI DSG Life,25541.070532976013
Mercedes-Benz E 220 d 9G-TRONIC,36878.79734233794
Volvo V70 2.0D,3817.685241511283
BMW Seria 7 745Le xDrive,69845.08168639534
Ford Ranger Pick-Up 2.0 EcoBlue 213 CP 4x4 Cabina Dubla Raptor Aut.,39246.6216744734
BMW X5 xDrive30d,52400.28247905332
Mercedes-Benz E,5847.029779485924
Dacia Jogger 7 locuri Hybrid 140 Expression,31317.40852105
Peugeot 3008,39640.601044694435
BMW X5 3.5sd Aut.,16742.183094500982
Toyota Corolla,14334.331108962704
Mazda CX-3 SKYACTIV-D 105 FWD Center-Line,10826.597690339226
Audi Q5 2.0 TDI Quattro Stronic,14666.15611417121
Kia Niro 1.6 GDI 6DCT PHEV Premium,18545.84396825102
Volvo XC 90,47258.5649196189
Volkswagen Passat Variant 1.4 TSI Plug-In-Hybrid DSG GTE,24396.231270843884
Skoda Fabia,10545.286534889872
Volkswagen Jetta,10833.836329407983
Ford Mondeo 2.0 HEV Titanium,21172.37942398315
Nissan Qashqai 1.2 DIG-T Start/Stop X-TRONIC N-Connecta,16392.513132061365
Mercedes-Benz A 200 d Aut.,27307.464089356665
Renault Captur,8451.764357760325
Volkswagen Tiguan 2.0 TDI 4Mot DSG Comfortline,19333.801450732022
Renault Kadjar TCe 159 GPF Zen,17576.276621345907
BMW X7 xDrive30d,62797.72288321803
Toyota C-HR 2.0 HSD 184 CP 4x2 CVT Style,32494.541631588498
Skoda RAPID Spaceback 1.4 TDI,10341.854313074895
Mercedes-Benz Vito 116 CDI (BlueTEC) Tourer Extralang Aut. SELECT,28739.7291391775
Chevrolet Camaro,66218.05106339567
Mercedes-Benz GLE Coupe 350 d 4Matic 9G-TRONIC,37508.7177132467
BMW Seria 8 840d xDrive,71132.44435511464
Volkswagen Golf 1.6 TDI 4Motion BlueMotion Technology Lounge,10058.313971903495
BMW Seria 3 318d,7949.853730320376
BMW X6 xDrive30d,30785.036193377204
Suzuki SX4 S-Cross 1.4 Boosterjet Mild Hybrid Cool,20518.03596368927
Volkswagen Golf 1.9 TDI Trendline DSG,4397.6099384467625
Fiat 500 500e Action,15883.404399547673
Audi A5 Sportback 2.0 TDI Multitronic,19659.356177425772
Mercedes-Benz S 500 4Matic 9G-TRONIC,160699.24860427852
Renault Clio Estate 1.5 dCi Authentique,6093.958578088461
Volvo XC 60 D5 AWD Kinetic,7781.070440588429
Hyundai Santa Fe 2.2 CRDi 4WD Automatik Premium,30193.089701251014
BMW Seria 3,12105.425662920037
Mercedes-Benz G AMG 63 SW Long Aut.,207222.70800027327
Opel Mokka X 1.4 Turbo ECOTEC 4X4 START/STOP Design Line,11296.819906216364
Volkswagen Golf Variant 1.0 TSI BlueMotion DSG,10701.926651452592
BMW X3 2.0d,4868.988778300464
Audi A5 Sportback 2.0 TDI,9147.668660628162
Porsche Cayenne,20493.7345473081
Nissan Qashqai 1.5 dCi DPF I-Way,7408.706870303503
Skoda Kodiaq 2.0 TDI DSG Ambition,21634.5688751955
Opel Astra Sports Tourer 1.7 CDTI,4287.510507020633
Volkswagen Passat Variant 2.0 TDI SCR DSG Business,20607.87033686076
Dacia Duster 1.5 Blue dCi 4WD Comfort,13935.906860336967
Volvo XC 60,8139.958840999074
Volkswagen Touran 1.6 TDI Comfortline,11274.06964904527
Mazda CX-5,30661.67838324671
Audi A4 2.0 TDI Avant,3561.7906440031593
Skoda Fabia 1.0 MPI Avantaj,8852.486200034162
Volkswagen Golf 1.6 TDI (BlueMotion Technology) DSG Comfortline,12007.281554331978
Peugeot Traveller,10120.864572059474
Ford Puma 1.0 EcoBoost Aut. Titanium X,24064.47531840181
Hyundai Accent MC 1.5 CRDI GLS CONFORT TR,3338.355961539195
Volkswagen Passat Variant 2.0 TSI DSG 4Motion Highline,34437.04986685149
BMW X6 M M50d,61301.046975678015
Land Rover Range Rover Velar 3.0 R-Dynamic HSE,35133.00328270015
Mazda CX-7 2.2 MZR-CD Exclusive-Line,9462.942595687975
Suzuki Vitara S 1.4 Boosterjet 4X4 Aut.,23806.430569212174
Audi A3 2.0 TDI Sportback DPF Attraction,8220.06059072551
Audi A8 A8L 3.0 50 TDI quattro MHEV Tiptronic,35240.12974827701
Volvo S90 D4 Geartronic Momentum Pro,21412.443544166214
Mercedes-Benz S 350 d L 9G-TRONIC,28383.26494504906
BMW Seria 2,20128.636225076436
Toyota Aygo X 1.0l MT Active,15797.69568592236
BMW Seria 3 320i,5002.58060182696
Audi Q5 2.0 TDI Quattro S-Tronic,12178.353168890124
Tesla Model S,95317.49900140209
Audi A4 2.0 TDI,3964.1407081988827
Volkswagen Touran 1.6 TDI BlueMotion Technology Comfortline,6978.823199552113
Skoda Octavia 1.0 TSI DSG Ambition,13637.113488855879
Nissan Juke DIG-T DCT N-Design,19159.19516669296
Ford Kuga 2.0 TDCi 4WD Powershift Titanium,21087.95173131915
Ford F150,35740.89656414399
BMW X5 xDrive30d,20063.337346727898
BMW Seria 5 520d xDrive Aut. Modern Line,20408.481933398227
Mercedes-Benz A 200 MHEV 7G-DCT,42543.67017218925
BMW Seria 3 318i Touring,5370.905594836355
Audi A6,11750.935073255805
Volkswagen Passat 2.0 TDI DSG 4Motion R Executive,25210.934193037574
Renault Megane Classic 1.6 Expression,2733.1896729445416
Land Rover Range Rover Sport 3.0 I6 D300 MHEV Dynamic SE,145780.16184209863
Audi A4 Avant 2.0 40 TDI S tronic S Line,21802.2202126328
Opel Astra 1.6 Active,4537.21931419853
BMW X7 xDrive40d MHEV,80934.71755022401
Toyota C-HR,30598.7502790957
Skoda Superb 2.0 TDI DSG Style,12063.092064214736
Volkswagen T-ROC 1.5 TSI DSG Life,32376.448743656383
Renault Grand Scenic dCi 130 FAP Start & Stop Bose Edition,6322.036046903255
Hyundai KONA Electric 204CP Highway + Navi,29770.26874631764
BMW Seria 1 118d DPF Aut. Edition Sport,7324.297024516685
Mercedes-Benz EQS 580 4MATIC,122171.9197229995
Peugeot 308 SW 1.2 L PureTech Turbo Active,6294.608289080102
BMW Seria 3,7466.377921515198
Renault Scenic ENERGY dCi 110 Start & Stop Dynamique,6249.40481031452
BMW X5 sDrive25d,23523.870310024366
Ford Focus,29243.34840718202
Nissan Juke 1.2 DIG-T Edition,11668.7314369018
Audi A3 1.4 TFSI Sportback Ambiente,8343.577351632423
Fiat Panda 1.0 E6D MHEV City Life,8322.372141833019
Volkswagen Passat,29191.493968067356
BMW Seria 7 740d xDrive MHEV,107059.14713584715
Ford Fiesta 1.0 EcoBoost Powershift Trend,12960.87291336614
Mini Countryman Cooper S E ALL4 AT,27924.570807344266
Opel Zafira 1.9 CDTI Enjoy,2373.001757873408
Skoda Karoq 2.0 TDI 4X4 DSG Sportline,37266.54760905237
Mercedes-Benz GLC Coupe 220 d 4Matic 9G-TRONIC AMG Line,42725.05964273987
Mercedes-Benz GLC Coupe,75373.41159492722
Mercedes-Benz E AMG 43 4Matic T 9G-TRONIC,41222.930665510314
Mercedes-Benz EQC 400 4MATIC Sport,77805.12663175035
Audi A4,44193.578325894
Volvo XC 60 D5 AWD Geartronic RDesign,25733.328722909562
BMW Seria 5,9969.389514480961
Ford Mondeo 2.0 HEV Vignale,19624.82801985654
Audi Q5 2.0 40 TDI quattro S tronic Basic,29118.058255756638
BMW Seria 3,11280.289866772879
Volkswagen Passat,21851.598138404996
BMW X1,26064.045912173136
Hyundai Accent MC 1.4 DOHC 4DR GL COMFORT,1624.4888090817924
Lancia Thema,12386.095627124472
Mercedes-Benz C 180 MHEV,43046.49579139726
Volkswagen Amarok 2.0 BiTDI 4MOTION Highline,11246.405863279884
Peugeot 3008 1.5 BlueHDI 130 EAT8 GT,28373.304333121472
Volkswagen Polo 1.2 TDI Blue Motion,6091.104549804343
BMW X5 xDrive30d,90334.00994216096
Audi A4 40 TDI quattro S tronic S Line,29179.678836011866
Mercedes-Benz GLK 250 BlueTEC 4Matic 7G-TRONIC,15061.019241027318
Skoda Fabia 1.0 TSI Ambition,9423.319835154743
Volkswagen Passat CC 1.8 TSI,12444.197206552424
BMW X5 xDrive45e,63849.59563703074
Ford Kuga 2.0 TDCi 4WD Powershift ST-Line,21045.007073168774
Porsche Boxster,38040.11147655478
Mercedes-Benz GLA 200 d 4MATIC Aut.,25855.740568545723
BMW Seria 5 530i xDrive AT,27570.328716795073
Volvo XC 60 D4 AWD Inscription,23186.30224099301
Audi A3 2.0 35 TDI S tronic quattro Sport,19350.998598713602
Toyota Land Cruiser 2.8l D-4D 204 CP A/T 7 locuri Luxury AVS,64145.74047675666
Lexus LC 500h Sport Premium,54393.83996445543
Mercedes-Benz C,14668.473834166667
Volvo XC 60 B4 D AWD Geartronic Momentum Pro,31857.54969180562
Ford Puma,15465.438057605943
Nissan LEAF Tekna,15233.90039417902
Renault Megane ENERGY TCe 115 Start & Stop Dynamique,6835.877869202602
BMW X5,25314.436715255022
Volkswagen Passat CC 2.0 TDI Blue TDI,9089.58996380894
Audi A4 2.0 TFSI Multitronic,10562.777290573511
Land Rover Range Rover Sport 3.0 I6 D350 MHEV HSE Dynamic,80739.18586708607
Opel Zafira 1.6 D (CDTi ecoFLEX) Start/Stop Active,11882.52519509305
Volvo XC 60 T8 Twin Engine AWD Geartronic Inscription,38775.274636448186
Mercedes-Benz S 400 d 4MATIC Aut,48915.74213115732
Hyundai ix35 2.0 CRDi 4WD Comfort,7709.807851994779
BMW M5 M550d xDrive AT,62712.38014075314
Audi Q8 3.0 55 TFSI quattro Tiptronic,67403.49215167605
Renault Megane Megan E-TECH EV60 super charge techno,29515.580511031916
Ford Focus,15275.741208333055
Land Rover Range Rover Evoque,53495.61496725675
Jaguar E-Pace P200 AWD,32860.215923201875
Volkswagen Touareg V6 TSI eHybrid Elegance,87068.0724563407
Volkswagen Passat Variant 2.0 TDI Trendline DPF,5762.907110847009
Audi A3 Sportback 2.0 TDI Ambition,8080.512087890564
BMW X3,11909.432893632293
BMW Seria 7 740d xDrive,57477.382651876476
Opel Insignia 2.0 CDTI ECOTEC Cosmo Aut.,9287.018943676387
Mazda CX-5 SKYACTIV-D 150 AWD SCR Exclusive-Line,8746.153372950892
Mitsubishi Outlander 2.4 4WD Plug-In Hybrid Diamant+,20688.233507367866
Ford Focus 1.0 EcoBoost MHEV Titanium,9511.721075077177
BMW Seria 3 320d Efficient Dynamic Edition Aut. Sport Line,16535.80258767532
BMW X5 xDrive40d,20052.915728476746
BMW Seria 5 530d xDrive Aut. Luxury Line,27987.403151161165
Ford Focus 1.5 EcoBlue Trend Edition,10985.698665614687
Volkswagen Polo 1.2 TDI Blue Motion,5582.447601362481
Skoda Fabia 1.6 TDI Family,7138.88399039783
Renault Captur Energy dCi EDC Zen,14468.79460624834
Nissan Navara 2.5 dCi DPF 4X4 Double Cab LE,18759.769788427675
Mercedes-Benz EQA 250 Electric Art,45826.88613919666
Volkswagen Tiguan 2.0 TDI Trend & Fun,9855.125600150473
Opel Insignia,10765.054684999981
Ford Focus,15203.051319542632
Ford Puma 1.0 EcoBoost mHEV Titanium,17744.6799387626
Seat Leon 1.6 TDI DPF E-Ecomotive Reference,4998.960949755939
Mercedes-Benz GLA 200 d 4MATIC Aut.,53418.73929285188
Renault Megane ENERGY dCi 110 INTENS,10048.127512166962
Ford Mondeo 2.2TDCi Ghia,3604.144747250282
Honda Civic 2.0 e:HEV E-CVT Sport,37529.07066798489
Mercedes-Benz EQS 580 4MATIC,121867.94856757404
BMW X5 xDrive30d,44170.370137322345
BMW X3,20731.907989139538
Skoda Octavia 1.6 TDI ACTIVE,10635.042544662996
Volkswagen Golf Variant GTD (BlueMotion Technology) DSG,14501.881322315869
Volkswagen Sharan 1.9 TDI Exclusive Edition,4307.506637108889
Volkswagen Polo 1.0 Trendline,9765.67731343705
Ford Puma 1.0 EcoBoost mHEV ST Line,18830.787608686238
Mazda 2 Hybrid 1.5 VVT-i 116 CVT PRIME-LINE,28572.308328760162
Renault Espace Energy dCi 160 EDC LIMITED,12530.013076314523
Mercedes-Benz GLE Coupe 43 AMG 4MATIC,39210.52330523502
BMW X5 xDrive30d AT MHEV,100586.15732252068
Mercedes-Benz E,20398.02071753907
BMW Seria 7 740d xDrive MHEV,107871.80201870571
Mercedes-Benz E 450 Coupe 4MATIC Aut.,46785.28603010702
BMW Seria 5 525d xDrive Touring,14666.227084119882
Volvo S90 D3 Geartronic Momentum,19092.145289733602
Citroën C4 BlueHDi 100 Stop&Start 86g Selection,10605.255269302785
BMW Seria 1,7066.881792544481
BMW X5 xDrive30d,79081.33146448091
BMW Seria 3 320d GT Sport-Aut. Luxury Line,24172.722113674015
BMW X6,65526.01314398493
Jeep Wrangler Unlimited 3.6 V6 AT Rubicon,39919.04500088277
BMW Seria 6 630d xDrive Gran Turismo,32997.33602190465
Porsche 911 Carrera 4 PDK,121297.42911092046
Volvo XC 40 T5 Recharge DKG Essential,30991.415639128936
Kia Sorento,35648.985519042944
BMW Seria 5 540i xDrive AT,43417.57402405737
Ford Transit 350 2.0 TDCi L3 Furgon DCIV FWD Base,15042.810664781086
Volvo XC 90 D5 AWD Inscription,36709.634079694646
Land Rover Range Rover Evoque 2.0 l TD4 Pure,15813.740299662586
Dacia Duster 1.5 dCi 4x4 Laureate,6602.328702982024
Hyundai Tucson 1.6 GDI 4WD DCT Style,15246.637545864316
Ford C-Max 1.6 TDCi DPF Ghia,3445.5308429507168
Skoda RAPID 1.6 TDI Elegance,6973.273629179882
Volkswagen Passat Variant 2.0 TDI DSG Highline,20305.465826714335
Tesla Model 3 AWD Dual Motor,25785.06892424489
McLaren 570GT Standard,137941.5551515742
BMW Seria 3 320d xDrive,6666.925350486769
Volkswagen Passat Variant 2.0 TDI SCR DSG Business,17323.708236866074
Peugeot 208 1.2 L PureTech STT EAT8 GT,22797.17249842594
Toyota Land Cruiser,39449.01371115134
Peugeot 3008 1.5 BlueHDI S&S EAT8 GT-Line,16568.34833469239
Dacia Dokker,8159.970334625497
Renault Clio V Blue dCi Life,10601.951695568454
BMW Seria 1 120d xDrive Aut. Edition M Sport Shadow,23282.752247556644
Opel Astra 1.4 Turbo ECOTEC Start/Stop Enjoy,9858.804673480148
Volkswagen ARTEON 2.0 TDI DSG 4Motion R-Line,25042.519503926844
Audi SQ5 3.0 TDI Biturbo Tiptronic,24060.70735504038
Volkswagen Touran 1.6 TDI BlueMotion Technology Comfortline,7229.324751498717
Porsche Cayenne Coupe,114929.06597746354
Ford Tourneo Custom,65060.9044122229
Volkswagen Touareg 3.0 V6 TDI BMT,19774.776156455177
Mercedes-Benz A 200 MHEV 7G-DCT,48066.946296449365
Mercedes-Benz C 250 Coupe 7G-TRONIC Edition 1,26850.46832108921
BMW XM,250665.39162718048
Renault Megane TCe GPF Limited,10808.49875422426
Hyundai KONA 1.6 CRDi DCT Premium,17590.401176802803
Skoda Fabia 1.0 TSI DSG Ambition,11453.374195510576
Volkswagen Tiguan 2.0 TDI SCR DSG IQ.DRIVE,20059.86170435727
Opel Corsa 1.3 CDTI EcoFlex Cosmo,3874.56600696275
Hyundai i20,8634.392772824314
Skoda Superb 2.0 TDI DSG Style,15919.234595914166
Land Rover Discovery Sport 2.0 l TD4 HSE Aut.,15632.10762260905
Porsche Cayenne 3.0 L,35389.59507154699
Chevrolet Aveo 1.2i S 504,2539.6452565532054
Toyota Aygo 1.0 VVY-I 5 usi X-voice,10180.835524267071
Audi A8 3.0 TDI DPF quattro tiptronic,31467.742617319695
Mercedes-Benz S 500 L 9G-TRONIC EQ Boost,118846.93244592824
Mercedes-Benz C AMG 43 4Matic 9G-TRONIC,62247.802523747305
Mazda CX-5 SKYACTIV D150 Exclusive-Line,15953.049954879336
Toyota C-HR 1.8 HSD 122 CP 4x2 CVT Style,19035.177662095004
Toyota Auris 2.0 L D-4D TS Stop&Start Luna,6495.330807051549
Skoda Octavia 1.9 TDI Ambiente DSG,4961.0790343977005
Ford Focus 1.5 TDCi Trend,9713.291281413985
Dacia Sandero Stepway TCe 100 Celebration,10226.502367285124
Hyundai Elantra 1.6 MPi Exclusive,13838.18402398536
Audi A4 2.0 TDI B8 Multitronic,10410.59701057179
Kia Stonic 1.2 MPI 5MT Urban,17691.087199064434
Mercedes-Benz A 180 7G-DCT AMG Line,40107.883588871206
Ford Focus,25507.94004120575
Mercedes-Benz GLC 250 4MATIC,35508.64957218895
Peugeot 208,5393.044282043589
Ford Mondeo 1.6 TDCi Business Edition,6443.359378281838
Opel Corsa 1.2i Enjoy,2271.0069894854337
BMW X4 xDrive20i AT xLine,23691.945312948978
Volvo S90 D5 AWD Inscription,24011.503462208366
Ford Transit,12879.53098820719
Tesla Model 3 AWD Dual Motor,29705.144854939368
Volkswagen Passat Variant 2.0 TDI DSG 4Motion Highline,23667.784030245977
"Renault Master 2.3 Blue dCi 150 TT Combi 3,5t L2H2 8+1",41353.13540013616
Volkswagen Touareg,59416.36740799119
Opel Grandland 1.5 D Automatik GS,26797.724567929225
BMW Seria 7 760i A,13222.610196930533
Mitsubishi Outlander 2.2 DI-D 4WD TC-SST Instyle A60,9537.79468711807
Dacia Logan 0.9 TCe Ambiance,6923.120600559896
MG ZS,24111.754838751065
Audi Q5 50 TFSI e quattro S tronic sport,37623.45005934641
Kia Sportage,17193.947702830334
Skoda RAPID,12329.785462942617
Mazda MX-30 e-Skyactiv EV Makoto (Industrial Vintage),29485.703750888566
Audi Q3 40 TDI quattro S tronic,30749.121645070005
Dacia Duster TCe 125 4x2 Prestige,9639.974219936117
Mercedes-Benz A 180 7G-DCT Advanced Progressive,44306.03902375856
Volvo XC 40,41685.27839548051
Volkswagen up!,9259.040161827195
Ford Kuga,37351.21520072459
BMW Seria 5 530d Gran Turismo Aut. Luxury Line,16513.647845360123
Honda Civic 1.0 VTEC Turbo CVT Elegance Navi,14253.246825699505
Mercedes-Benz GLC,58807.86954923704
Volkswagen Passat Variant 2.0 TDI R Executive,18298.674991364674
Dacia Duster Blue dCi 115 4X4 Extreme,22490.670161858758
Renault Espace BLUE dCi 200 EDC INITIALE PARIS,34124.85605553134
Skoda Kodiaq 2.0 TDI 4X4 DSG Style,23654.196249562916
Mazda CX-5,28010.593603351244
Volkswagen Golf 1.9 TDI DPF Trendline,4640.736317687603
Peugeot 3008 e-HDi 115 ETG6 Stop&Start Allure,14178.778357823721
Volkswagen Tiguan Allspace 2.0 TDI SCR 4Motion DSG Highline,26373.89065355182
Volkswagen Caddy 1.9 TDI DPF DSG Life (5-Si.),4171.7177194929645
Toyota C-HR 2.0 HSD 184 CP 4x2 CVT C-lassy bi-tone,26347.466261948186
Volvo XC 90 B5 D AWD Geartronic Inscription,40424.02472291784
Toyota Proace City Verso 1.5 D-4D 102CP 5MT 4+1 L1H1 Family,16421.99644340315
BMW X4 xDrive20d,29528.433529640562
Volkswagen Phaeton 3.0 V6 TDI DPF 4MOTION langer Radstand Aut (4 Sitzer),7155.860799230013
Volvo V50,4991.444811162528
Skoda Fabia 1.0 TSI Ambition,16566.769032365897
Hyundai ix35 2.0 CRDI 4WD Automatik Premium,7777.831673565816
Kia Sportage 1.6 GDI 6MT 4x2 Style,14335.63693014252
Volvo V40 D3 Geartronic RDesign,16437.18246928184
Audi A4 Avant 2.0 TDI ultra S tronic sport,19126.607882300625
Nissan Qashqai 1.6 DCI Start/Stop X-TRONIC Tekna,13468.652707406489
BMW Seria 7 740d xDrive Aut.,14615.57148793525
Audi A6 3.0 TDI quattro tiptronic,23751.140232914244
BMW Seria 1 118d,5366.855915094793
Skoda Octavia,9211.711099205842
BMW X1 sDrive18i Aut. xLine,19083.732676638832
Opel Corsa,3274.0392951078306
BMW Seria 3 320d Efficient Dynamic Edition Aut. Sport Line,14519.340610317493
Volkswagen Polo 1.0 Comfortline,8761.368505226013
BMW Seria 3 318d Advantage,13905.934070292351
Volvo XC 60,27772.639721787164
Ford EcoSport 1.0 Ecoboost Titanium,16011.318778229146
Audi Q3 Sportback 2.0 35 TDI quattro S tronic S Line,39638.90836783035
Ford Transit Custom,12749.996892239693
Mercedes-Benz C 300 de 9G-TRONIC,39913.92061956327
Volkswagen Golf 1.5 TSI BlueMotion ACT DSG Comfortline,13735.36853519209
Mercedes-Benz E,30413.860012081546
BMW Seria 7 730d,23857.707605446634
Mercedes-Benz GLC 400 e 4MATIC,104184.91413935815
Volkswagen ID. Buzz,57364.96523950386
Porsche Cayenne Coupe S,75112.8303008176
Ford Mustang ver-2-3-eco-boost-aut-,37924.57993944946
Renault Arkana E-Tech Hybrid RS Line,26063.52359007234
Lamborghini URUS,227234.23681420478
Opel Astra 1.7 CDTI DPF Edition,4907.336974580744
Toyota RAV4 2.0 Multidrive S AWD Luxury,10453.4490122113
BMW Seria 5 520d,12344.880862344218
Opel Zafira 1.6 ECOFLEX Edition 111 Jahre,5990.525683754891
Dacia Lodgy 1.5 Blue dCi Laureate,19014.804854810987
Volkswagen Golf 1.6 TDI BlueMotion Technology Comfortline,6382.225584794033
Kia Sportage,11007.430748054032
Subaru Outback 2.5I LinearTronic CVT Active,40844.185019102755
Mercedes-Benz GLC Coupe 300 e 4MATIC,89666.3882998986
BMW Seria 5 520d Touring Aut. Special Edition,5782.274595250226
